,smiles
1352,O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1
1353,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)[NH+]=C1N
1354,CC(C(=O)C(=O)[O-])c1ccccc1
1355,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CC[NH2+]CC3)s2)o1
1356,CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1
1357,OCC1OC(Oc2ccccc2)C(O)C(O)C1O
1358,Cc1cc(S(=O)(=O)N(Cc2cccc(C[NH3+])c2)C(C)C(=O)N[O-])ccc1F
1359,CC(=O)NC(CCP(=O)([O-])CC(CCCC([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-]
1360,CCc1c(C(=O)N(C)Cc2cccc(C(N)=O)c2)[nH]c(C)c1C(C)=O
1361,COc1ccc(C(=O)c2sc(Nc3ccc(S(N)(=O)=O)cc3)nc2N)cc1
1362,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)[O-])cc1
1363,CC(C)C(NC(=O)OCc1ccccc1)P(=O)([O-])OC(C(=O)[O-])c1cccc(C[NH3+])c1
1364,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
1365,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)c(C)cc2O)[nH]c(C)c1C(C)=O
1366,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(=O)CO
1367,Cc1cc2c(cc1C)C(=O)CC1(CCN(C(=O)c3cc(C)c4[nH]ncc4c3)CC1)O2
1368,Cc1cc(C(=O)N2CCC3(CC2)CCN(C(=O)OCC(C)(C)C)C3C)cc2cn[nH]c12
1369,CCNC(=O)Nc1nc(CO)c(-c2ccc[nH]2)s1
1370,CCNC(=O)Nc1cn(-c2ccccn2)c2cc(-c3cccnc3)cnc12
1371,CCCn1c(=O)ccc2c(-c3cnc(-c4cccnc4)s3)n[nH]c21
1372,CCCc1c(O)ccc2c(-c3cnc(-c4cnc(C(=O)[O-])c(O)c4)s3)n[nH]c12
1373,Oc1ccc(-c2cn[nH]c2-c2ccc(O)cc2)cc1
1374,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC
1375,O=c1n(C2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1
1376,COc1ccc(CC2C(=O)Nc3ccccc3C(=O)N2C)cc1
1377,COc1ccc(/C=C2/C(=O)Nc3ccccc3C(=O)N2C)cc1
1378,CN1C(=O)c2ccccc2NC(=O)C1Cc1ccccc1
1379,O=C1NC(Cc2ccccc2)C(=O)Nc2ccccc21
1380,CC(C)=CCC/C(C)=C/C(=O)[O-]
1381,CCn1cc(C2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)N(C)C2=O)cn1
1382,COc1cccc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)NCc3ccccc3)cn2)c1C
1383,CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)[NH+]=C1N
1384,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1F
1385,CC(O)c1cccc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)CC3C)c1
1386,COC(=O)CC1N=C(c2cccc3[nH]ccc23)c2cc(OC)ccc2-n2c(C)nnc21
1387,Cc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1
1388,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(CC3OCC([NH3+])CO3)c2n1
1389,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CC[NH+](C)CC3)nc21
1390,CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
1391,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1
1392,CCNS(=O)(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
1393,Cc1nc(C)c(CNc2cc(Cl)nc3ccnn23)s1
1394,Cn1cc(CNc2cc(OCC3CC3c3ccccn3)nc3ccnn23)cn1
1395,Nc1n[nH]c2ccc(-c3ccccc3)cc12
1396,CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1
1397,O=C([O-])c1ccccc1OCc1cccc2ccccc12
1398,CCCc1cc(C(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCOc1ccc2c(ccn2CC(=O)[O-])c1
1399,Cc1[nH]nc(-c2nc3ccc(C(C)C)cc3[nH]2)c1C(=O)NC1CC[NH+](C)CC1
1400,O=C(O)c1cc2c(-c3cccc4ccccc34)cccc2[nH]1
1401,CCCOc1ccc(S(=O)(=O)N2CC[NH+](C)CC2)cc1-c1nc(CC)c(Br)c(=O)[nH]1
1402,O=c1[n-]c(=O)n(C2OC(COP(=O)([O-])[O-])C(O)C2O)cc1Br
1403,O=C(N[O-])c1ncc(-c2ccccc2Cl)o1
1404,[NH3+]CC1CCC(C(=O)NS(=O)(=O)c2ccccc2)CC1
1405,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)C([NH3+])CS)C(O)C1O
1406,CC1CCN(c2ccc(CO)cc2NC(=O)c2ccc(C#N)o2)CC1
1407,O=C([O-])c1c[n-]c(=O)[nH]c1=O
1408,CC(C)c1ccccc1-c1ccc(S([NH-])(=O)=O)cc1
1409,c1cc(C2=NCCCN2)ccc1OCCCCCOc1ccc(C2=NCCCN2)cc1
1410,C[NH2+]C(CCCNC(N)=[NH2+])c1nc(-c2nc(-c3nc(-c4nc(-c5ncc(C)o5)c(C)o4)cs3)c(C)o2)cs1
1411,CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C
1412,CCc1[nH+]c(N)nc(N)c1C#CCc1cc(-c2ccccc2)ccc1OC
1413,Cc1n[nH]c2cnc(-c3cccnc3)cc12
1414,[NH3+]C1CCCC(Nc2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)C1
1415,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)C[NH+]4CCC3CC4)cc2)cc1
1416,CCc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCc4ccc(OC)cc4)c3N2)cc1
1417,CCc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)cc1
1418,CC1=NC2C(O1)OC(F)(CO)C(O)C2O
1419,O=c1[nH]c(=O)n(C2OC(COP(=O)([O-])[O-])C(O)C2O)cc1F
1420,O=C(CO)C(O)C(O)CF
1421,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1
1422,O=c1[nH]c(=O)n(C2OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)cc1-c1ccccc1
1423,CC(Oc1ccc2c(c1)OCCn1cc(-c3ncnn3C(C)C)nc1-2)C(N)=O
1424,CC1CC([NH3+])CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
1425,CC(C)CC(NP(=O)([O-])CNC(=O)OCc1ccccc1)C(=O)NC(C(=O)[O-])C(C)(C)C
1426,CC(C)CC(NP(=O)([O-])CNC(=O)OCc1ccccc1)C(=O)NC(CC(C)(C)C)C(=O)[O-]
1427,CC(NC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]C2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1
1428,Nc1ncnc2c1ncn2CCOCP(=O)([O-])[O-]
1429,CC(C)c1c(C(=O)NC(CO)c2ccccc2)nc(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-]
1430,O=C([O-])CC1NC(=O)NC1=O
1431,Nc1ncnc2c1c(I)cn2C1OC(CO)C(O)C1O
1432,Nc1ccn(Cc2cn(C3C(CO)OC(n4cnc5c(N)ncnc54)C3O)nn2)c(=O)n1
1433,COCC[NH+]1CC[NH+](CCn2ccc(Nc3ncc4c(n3)-c3c(nn(C)c3-c3ccccc3)CC4C)n2)CC1
1434,COc1cc(F)c(-c2nc3c(NCC4CC[NH2+]CC4)c(Cl)cnc3[nH]2)cc1OC
1435,O=C(/C=C/c1cc(Cl)ccc1-n1cnnn1)NC(Cc1ccccc1)C(=O)Nc1ccc(C(=O)[O-])cc1
1436,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)OCCO[N+](=O)[O-])cc2)c1
1437,CC(=O)c1cc(-c2cccc3nccn23)c2cc(N3CCOCC3)ccn12
1438,OC(Cc1ccccc1Cl)(Cn1cncn1)C1(Cl)CC1
1439,O=CN([O-])CCNC(=O)c1cccc(Cl)c1Cl
1440,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
1441,COC(COP(=O)([O-])[O-])C(O)C(O)C(O)COP(=O)([O-])[O-]
1442,Cc1cccc(C(=O)Nc2cc(-c3ccc4[nH]ccc4c3)ccc2N2CC[NH+](C)CC2)c1
1443,Cc1cccc(C(=O)Nc2cc(-c3ccc4c(c3)CCO4)ccc2N2CC[NH+](C)CC2)c1
1444,O=P([O-])([O-])OC1C(O)C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-]
1445,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1
1446,Cc1cccc2c(C(=O)[O-])cccc12
1447,Nc1cccc2c(=O)[nH]c(-c3ccccc3)cc12
1448,CCCCc1c(C)nc2nc(SCc3nc4c(c(=O)[nH]c(=O)n4CCCC)n3CC)nn2c1C
1449,[NH3+]CC[NH+]1CCC(Cc2ccccc2)CC1
1450,Cc1ccc2c(c1)c(-c1nnn[n-]1)c1n2CC(NC(=O)c2ccc(-n3cnnc3)cc2Cl)(c2ccccc2)CC1
1451,O=C([O-])Cc1n[nH]c(=O)c2ccccc12
1452,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(Cl)cc1
1453,O=C([O-])c1cc(-c2ccccc2)cc(Cl)c1O
1454,OC(CC1c2ccccc2-c2cncn21)C1CCCCC1
1455,CCCCCc1ccc(Oc2ccccc2)c(O)c1
1456,Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5C[NH+]5CCC(O)C5)cc3)CC4)cc12
1457,COc1cc(-c2nc(-c3cc(OC)c(OC)c(OC)c3)cnc2N)ccc1C(=O)[O-]
1458,CCCC[NH2+]Cc1ccc(S([NH-])(=O)=O)cc1
1459,CNC(=O)c1ccccc1Nc1ncnc(Nc2cc(OC)c(OC)c(OC)c2)n1
1460,CCCOc1cc(C2(C)CNC(=O)O2)ccc1OC
1461,O=C(CO)C(O)C(O)COP(=O)([O-])[O-]
1462,Cc1cc(-c2cc(F)c3nnc(C(C)n4ccc5ncccc5c4=O)n3c2)on1
1463,C[NH2+]Cc1ccc(N2CCC(CCC(=O)N3CCCC3)CC2)cc1
1464,COCCOc1cnc2ccn(C(C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1
1465,O=C(NCC1CCN(c2ncccn2)CC1)N1CCCC1
1466,C[NH2+]Cc1ccc(N2CCCN(C(=O)CCC3CCCC3)C2)cc1
1467,O=C(CCC1CCCC1)Nc1cccc(N2CCCCC2)c1
1468,O=C(CCC1CCCC1)N1CCCC1
1469,Nc1nc(-c2cc(C(=O)[O-])ccn2)cs1
1470,Cc1cn2nc(N)nc2nc1OC(C)C
1471,C[NH+](CCc1cnn(-c2nccc3c(=O)nc[n-]c23)c1)Cc1ccc(F)cc1
1472,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F
1473,CCCCCCCC(O)CC(=O)O
1474,[NH-]S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1
1475,[NH-]S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1
1476,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=[NH2+])NC3CCS(=O)(=O)CC3)cc2c1=O
1477,O=c1nc[n-]c2c(CNCc3ccccc3)nccc12
1478,Nc1nc(-c2nccc3c(=O)[n-]cnc23)cs1
1479,O=C([O-])CCCCC(=O)c1ccccc1
1480,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(C)C2=O
1481,CC1(C(=O)N2CCCC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1
1482,Cc1cc(=O)n(C)c2cc(NS(C)(=O)=O)ccc12
1483,CC(=O)Nc1ccc2c(C)cc(=O)n(C)c2c1
1484,Cc1nn(CCO)c2c1C(=O)CCC2
1485,COc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1
1486,COc1cccc2onc(N)c12
1487,NC(=O)c1cccc2c1OCCO2
1488,[NH3+]C1CCN(C(=O)C2CC2)CC1
1489,CNC(=O)c1cc(OCC(=O)Nc2ccccc2)ccc1OC1CCOCC1
1490,CCc1ccc(S(=O)(=O)Nc2cc3c(cc2OC)n(C)c(=O)n3C)cc1
1491,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
1492,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C
1493,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
1494,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CC[NH3+]
1495,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CC[NH+](C)C
1496,CN1c2ccc(-c3cncc(Cl)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O
1497,CNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
1498,NC(=O)c1cccc(-c2ccc(C([NH3+])Cc3cc(F)ccc3F)cc2)c1
1499,O=C([O-])c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21
1500,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)[O-])cc32)cc1
1501,O=C(NC/C=C/C1OC(n2cnc3cncnc32)C(O)C1O)c1cc([N+](=O)[O-])cc(O)c1[O-]
1502,O=C(NC/C=C/C1OC(Sc2ccncc2)C(O)C1O)c1cc([N+](=O)[O-])cc(O)c1[O-]
1503,Cn1c2cc(OCCC[NH+](C)C)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O
1504,CCNc1nc2cc3[nH+]c(NC)[nH]c3cc2c(=O)[nH]1
1505,CC(C)COC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
1506,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2
1507,OCC(O)C(O)C(O)C(O)CO
1508,Cc1ncnc2c1ncn2C1OC(/C=C/CNC(=O)c2cc(-c3ccc(F)cc3)cc(O)c2[O-])C(O)C1O
1509,O=C([O-])C1CC12CC(c1ccc(OCc3cc(-c4ccccc4)nc4ccccc34)cc1)NC2=O
1510,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)[O-])cn(C)c2c1
1511,Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CC[NH2+]CC3)c2)cc1Cl
1512,[NH3+]C(CC1CCCCC1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1
1513,OC1(c2ccc(-c3ccccc3)cc2)C[NH+]2CCC1CC2
1514,NC(=[NH2+])c1ccc2nc(-c3cccc(OC4CCCC4)c3O)[nH]c2c1
1515,CC(C)COc1cccc(-c2nc3ccc(C(N)=[NH2+])cc3[nH]2)c1O
1516,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
1517,CCCNc1ncnc2c1ncn2C1OC(/C=C/CNC(=O)c2cc(-c3ccc(F)cc3)cc(O)c2[O-])C(C)C1O
1518,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cc2nccn2C)c1Cl
1519,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)[NH2+]C(C)C4)cc3)n[nH]2)cc(OC)c1
1520,NC(=[NH2+])c1ccc2cc(C(=O)Nc3ccccc3)ccc2c1
1521,[NH3+]CC(NC(=O)CC1CNC(=O)c2cc(-c3ccnc(F)c3)cn21)c1ccccc1
1522,CS(=O)(=O)c1ccc2c(c1)nc1n2CC([NH3+])C(c2cc(F)c(F)cc2F)C1
1523,CNc1nc(N)[nH]c(=O)c1[N+](=O)[O-]
1524,Cc1ccc(Nc2ccccc2C(=O)[O-])c(C(=O)[O-])c1
1525,CC1=CC(C)C2(CO)COC(c3ccc(O)cc3)C1C2C
1526,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)cc2c1
1527,CC(C)CC1(C(=O)O)CC(C(=O)[O-])C(c2nccs2)N1C(=O)c1ccc(C(C)(C)C)cc1
1528,CC(C)CC1(C(=O)[O-])CC(C(=O)[O-])C(c2cccs2)N1C(=O)c1ccc(C(F)(F)F)cc1
1529,CSc1nc(N)c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])[O-])C(O)C3O)c2n1
1530,O=P([O-])([O-])OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O
1531,Nc1ccn(C2CC(O)C(COP(=O)([O-])C(F)(F)P(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1
1532,Clc1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1
1533,Nc1nc(Cl)c2ncn(C3OC(CO)C(O)C3O)c2n1
1534,CC1=NC(C(=O)[O-])C(O)CN1
1535,CCCC/[NH+]=C1\SCC2C(O)C(O)C(O)CN12
1536,Nc1cccc(F)c1C(=O)[O-]
1537,COc1nc(N)nc2[nH]cnc12
1538,Nc1cccc(CCc2ccc3cc[nH]c3c2)[nH+]1
1539,Fc1cccc(CC[NH2+]CCNc2ccnc(-n3ccnc3)n2)c1
1540,COc1cc(Cc2nc3ccccc3c3nc(N)nn23)cc(OC)c1
1541,CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
1542,O=C([O-])C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccc(I)cc2)cc1
1543,O=C(Nc1ccc2c(c1)-c1ccccc1S2(=O)=O)N1CCC(F)(F)CC1
1544,OCCSc1[nH]c2ccccc2[nH+]1
1545,c1cc(-c2cc(NCC3CCCCC3)n[nH]2)ccn1
1546,NC(=[NH2+])c1ccc2nc(-c3[nH]nc(-c4ccccc4)c3O)[nH]c2c1
1547,FC(F)(F)c1cccc(-c2n[nH]cc2-c2ccncc2)c1
1548,CNC(=O)NC1CCCCC1
1549,N/C(=C/C=C/C=O)C(=O)[O-]
1550,O=C/C=C/C=C(/O)C(=O)[O-]
1551,O=C([O-])c1ccc(-c2ccccc2)nc1
1552,O=C([O-])C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]
1553,CCCCCCc1ccc(Oc2ccccc2)c(O)c1
1554,NC(=O)C(CC(=O)[O-])NC(=O)CP(=O)([O-])[O-]
1555,CCOc1ccc(-c2snnc2-c2cc(CC)c(O)cc2O)cc1
1556,Brc1cnn2c(NCc3ccncc3)cc(-c3ccccc3)nc12
1557,CCOc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)nc1
1558,Fc1cccc(-c2ccn[nH]2)c1
1559,COc1ccc2cc(-c3nc[nH]c3-c3ccncc3)ccc2c1
1560,NC(=[NH2+])c1ccc2cccc(N)c2c1
1561,O=C(Nc1cc(Cl)cc(Cl)c1)Nc1ccccc1C(=O)[O-]
1562,Cc1cc2ccnc(NC3CC[NH2+]CC3)c2[nH]c1=O
1563,Fc1ccc(-c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2)cc1
1564,Cc1cc(C(=O)Nc2ccc(O)c(-c3cc(C(=O)[O-])ccn3)c2)no1
1565,C/C(=C\S(=O)(=O)NC1CCN(C(C)C(=O)N2CCOCC2)C1=O)c1ccc(Cl)s1
1566,CCCNc1ncnc2c1ncn2C1OC(/C=C/CNC(=O)c2cc(-c3ccc(F)cc3)cc(O)c2[O-])C(O)C1O
1567,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
1568,Cc1c(O)cccc1C(=O)Nc1cccc2ccc(C(N)=[NH2+])cc12
1569,CC(=[NH2+])N1CCC(Oc2ccc3nc(C)n(Cc4ccc5ccc(C(N)=[NH2+])cc5c4)c3c2)CC1
1570,CCCCCCCCOc1ccc[n+](CC(P(=O)([O-])[O-])P(=O)([O-])[O-])c1
1571,[NH3+]C(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
1572,CCCCOc1ccc[n+](CC(P(=O)([O-])[O-])P(=O)([O-])[O-])c1
1573,O=C([O-])Cc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O
1574,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)[O-])cc1
1575,CC(=O)N1c2ccc(-c3ccc(C(=O)[O-])cc3)cc2C(Nc2ccc(Cl)cc2)CC1C
1576,CCC/C(=N/OCc1ccc(-c2ccc(F)cc2)cc1)C1C(=O)CC(C)(C)C(C#N)C1=O
1577,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1
1578,COc1ccc(-c2cccc(S(=O)(=O)N3CCN(c4nccnc4-c4ccc(OC)cc4)CC3)c2)cc1
1579,CC(C)c1cc(C(C)C)c(S(=O)(=O)[O-])c(C(C)C)c1
1580,NC(=[NH2+])c1cc2[nH]c(-c3cccc(-c4ccccc4)c3O)nc2cc1Cl
1581,CC(C)c1cc(C(C)C)c(C(=O)[O-])c(C(C)C)c1
1582,O=C(Nc1ccc2c(c1)CN(S(=O)(=O)c1cccc(C(F)(F)F)c1)CCO2)c1c(F)cccc1Cl
1583,O=CNc1ccc2[nH]c3cc(-c4ccccc4Cl)c4c(c3c2c1)C(=O)NC4=O
1584,CCCc1cc(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2[nH]1
1585,N#Cc1ccc(Cn2cncc2C[NH+]2CCN(c3cccc(Cl)c3)C(=O)C2)cc1
1586,COc1ccc(S(=O)(=O)N(CC2CCCCC2)CC(O)C(Cc2ccccc2)NC(=O)c2cccc(O)c2)cc1
1587,COc1cc(-c2ccccc2)c([O-])c(-c2cc3cc(C(N)=[NH2+])ccc3[nH]2)c1
1588,CNc1nc(C2CCCN2C(=O)C(O)C(O)C(=O)NC(C)c2ccc(-n3cccn3)cc2)c(S(C)(=O)=O)s1
1589,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)[O-])cc1)CN2
1590,Cc1cc2ccnc(NC3CC[NH2+]CC3OCC3CCCCC3)c2[nH]c1=O
1591,CCCCCCC/C=C\CCCCCC(=O)OCC(O)CO
1592,CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCC[NH2+]1
1593,CNc1nccc(-c2ccc(C(=O)NC(C[NH3+])Cc3ccc(Cl)cc3Cl)s2)n1
1594,O=C(c1ccc(OCC2CCC[NH2+]2)cc1)c1ccc(-c2ccsc2)cc1
1595,CCCCCCCC/C=C\CCCCCC(=O)OCC(O)CO
1596,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12
1597,O=C(Cc1ccc(F)cc1)Nc1ccc2[nH]cc(C3CC[NH2+]CC3)c2c1
1598,COc1ccccc1Nc1cc2[nH]c(-c3cnco3)cc2cn1
1599,CCOC(=O)c1c(C)nn(-c2cccc([N+](=O)[O-])c2)c1C
1600,Cc1cncn1-c1nccc(CC[NH2+]CCCc2cccc(F)c2)n1
1601,O=S(=O)([O-])CC[NH2+]Cc1ccc(Cl)c(Cl)c1
1602,Cc1c(C(=O)NCc2cccc3ccccc23)oc2cccc(OC3CC[NH2+]CC3)c12
1603,N=C(N)n1cc2cccc([N+](=O)[O-])c2n1
1604,CCc1[nH+]c(N)nc(N)c1-c1ccc(NCc2cc(F)cc(F)c2)cc1
1605,COc1cccc(-c2cccc(CCc3cccc(N)[nH+]3)c2)c1
1606,c1ccc(Nc2nccc(-c3c[nH]nc3-c3ccccc3)n2)cc1
1607,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CC[NH2+]CC2)cc1Cl
1608,CC(=O)NC(CC(=O)[O-])C(=O)NP(=O)(OCCC[NH3+])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
1609,Nc1ncnc2c1ncn2C1OC(COP(=O)(NC(=O)C([NH3+])CC(=O)[O-])OCCC[NH3+])C(O)C1O
1610,CC1=C(O)/C(=C\N=C(/CN2CCc3ccccc32)C(=O)[O-])C(COP(=O)([O-])[O-])=CN1
1611,[NH3+]C(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(C(=O)N[O-])C(F)(F)F
1612,NC(=O)NCc1cccc(-c2cccc(-c3cc4cnccc4[nH]3)c2O)c1
1613,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)[nH+]c(N)nc32)c1C
1614,Cc1c(O)ccc2c1CC[NH+](CC(C)C)C2c1ccc(/C=C/C(=O)[O-])cc1
1615,Nc1ncc2c(n1)[nH+]cn2C1OC(COP(=O)([O-])[O-])C(O)C1O
1616,O=P([O-])([O-])OCC1OC(n2c[nH+]c3ncncc32)C(O)C1O
1617,Clc1ccc(CNc2nc(-c3ccco3)n[nH]2)cc1
1618,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1
1619,O=C([O-])C(CC1CCCCC1)C(=O)[O-]
1620,COCC(=O)Nc1ccc(O)c(-c2cc(C(=O)[O-])ccn2)c1
1621,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCC[NH+]1CCCCC1
1622,COc1cc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc(OC)c1OC
1623,COc1ccc(Nc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1Cl
1624,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
1625,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
1626,CS(=O)(=O)Nc1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
1627,Clc1ccc2c(c1Nc1ccnc(Nc3cccc(N4CCOCC4)c3)n1)OCO2
1628,NC(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1
1629,O=C([O-])C(=O)N(Cc1cccc(Cl)c1)Cc1ccc(S(=O)(=O)NCCC(c2ccccc2)c2ccccc2)s1
1630,C[NH+](C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1
1631,NC(=[NH2+])c1ccc2nc(-c3cc(F)ccc3O)[nH]c2c1
1632,COc1cccc(CC(=N)NC(=O)c2cccnc2OC2CC[NH2+]CC2)c1
